"";"cor_raca";"faixa_etaria"
"23611";"Parda";"15-29"
"23612";"Parda";"15-29"
"23613";"Parda";"15-29"
"23614";"Parda";"15-29"
"23615";"Parda";"15-29"
"23616";"Parda";"15-29"
"23617";"Parda";"15-29"
"23618";"Parda";"15-29"
"23619";"Parda";"15-29"
"23620";"Parda";"15-29"
"23621";"Parda";"15-29"
"23622";"Parda";"15-29"
"23623";"Parda";"15-29"
"23624";"Parda";"15-29"
"23625";"Parda";"15-29"
"23626";"Parda";"15-29"
"23627";"Parda";"15-29"
"23628";"Parda";"15-29"
"23629";"Parda";"15-29"
"23630";"Parda";"15-29"
"23631";"Parda";"15-29"
"23632";"Parda";"15-29"
"23633";"Parda";"15-29"
"23634";"Parda";"15-29"
"23635";"Parda";"15-29"
"23636";"Parda";"15-29"
"23637";"Parda";"15-29"
"23638";"Parda";"15-29"
"23639";"Parda";"15-29"
"23640";"Parda";"15-29"
"23641";"Parda";"15-29"
"23642";"Parda";"15-29"
"23643";"Parda";"15-29"
"23644";"Parda";"15-29"
"23645";"Parda";"15-29"
"23646";"Parda";"15-29"
"23647";"Parda";"15-29"
"23648";"Parda";"15-29"
"23649";"Parda";"15-29"
"23650";"Parda";"15-29"
"23651";"Parda";"15-29"
"23652";"Parda";"15-29"
"23653";"Parda";"15-29"
"23654";"Parda";"15-29"
"23655";"Parda";"15-29"
"23656";"Parda";"15-29"
"23657";"Parda";"15-29"
"23658";"Parda";"15-29"
"23659";"Parda";"15-29"
"23660";"Parda";"15-29"
"23661";"Parda";"15-29"
"23662";"Parda";"15-29"
"23663";"Parda";"15-29"
"23664";"Parda";"15-29"
"23665";"Parda";"15-29"
"23666";"Parda";"15-29"
"23667";"Parda";"15-29"
"23668";"Parda";"15-29"
"23669";"Parda";"15-29"
"23670";"Parda";"15-29"
"23671";"Parda";"15-29"
"23672";"Parda";"15-29"
"23673";"Parda";"15-29"
"23674";"Parda";"15-29"
"23675";"Parda";"15-29"
"23676";"Parda";"15-29"
"23677";"Parda";"15-29"
"23678";"Parda";"15-29"
"23679";"Parda";"15-29"
"23680";"Parda";"15-29"
"23681";"Parda";"15-29"
"23682";"Parda";"15-29"
"23683";"Parda";"15-29"
"23684";"Parda";"15-29"
"23685";"Parda";"15-29"
"23686";"Parda";"15-29"
"23687";"Parda";"15-29"
"23688";"Parda";"15-29"
"23689";"Parda";"15-29"
"23690";"Parda";"15-29"
"23691";"Parda";"15-29"
"23692";"Parda";"15-29"
"23693";"Parda";"15-29"
"23694";"Parda";"15-29"
"23695";"Parda";"15-29"
"23696";"Parda";"15-29"
"23697";"Parda";"15-29"
"23698";"Parda";"15-29"
"23699";"Parda";"15-29"
"23700";"Parda";"15-29"
"23701";"Parda";"15-29"
"23702";"Parda";"15-29"
"23703";"Parda";"15-29"
"23704";"Parda";"15-29"
"23705";"Parda";"15-29"
"23706";"Parda";"15-29"
"23707";"Parda";"15-29"
"23708";"Parda";"15-29"
"23709";"Parda";"15-29"
"23710";"Parda";"15-29"
"23711";"Parda";"15-29"
"23712";"Parda";"15-29"
"23713";"Parda";"15-29"
"23714";"Parda";"15-29"
"23715";"Parda";"15-29"
"23716";"Parda";"15-29"
"23717";"Parda";"15-29"
"23718";"Parda";"15-29"
"23719";"Parda";"15-29"
"23720";"Parda";"15-29"
"23721";"Parda";"15-29"
"23722";"Parda";"15-29"
"23723";"Parda";"15-29"
"23724";"Parda";"15-29"
"23725";"Parda";"15-29"
"23726";"Parda";"15-29"
"23727";"Parda";"15-29"
"23728";"Parda";"15-29"
"23729";"Parda";"15-29"
"23730";"Parda";"15-29"
"23731";"Parda";"15-29"
"23732";"Parda";"15-29"
"23733";"Parda";"15-29"
"23734";"Parda";"15-29"
"23735";"Parda";"15-29"
"23736";"Parda";"15-29"
"23737";"Parda";"15-29"
"23738";"Parda";"15-29"
"23739";"Parda";"15-29"
"23740";"Parda";"15-29"
"23741";"Parda";"15-29"
"23742";"Parda";"15-29"
"23743";"Parda";"15-29"
"23744";"Parda";"15-29"
"23745";"Parda";"15-29"
"23746";"Parda";"15-29"
"23747";"Parda";"15-29"
"23748";"Parda";"15-29"
"23749";"Parda";"15-29"
"23750";"Parda";"15-29"
"23751";"Parda";"15-29"
"23752";"Parda";"15-29"
"23753";"Parda";"15-29"
"23754";"Parda";"15-29"
"23755";"Parda";"15-29"
"23756";"Parda";"15-29"
"23757";"Parda";"15-29"
"23758";"Parda";"15-29"
"23759";"Parda";"15-29"
"23760";"Parda";"15-29"
"23761";"Parda";"15-29"
"23762";"Parda";"15-29"
"23763";"Parda";"15-29"
"23764";"Parda";"15-29"
"23765";"Parda";"15-29"
"23766";"Parda";"15-29"
"23767";"Parda";"15-29"
"23768";"Parda";"15-29"
"23769";"Parda";"15-29"
"23770";"Parda";"15-29"
"23771";"Parda";"15-29"
"23772";"Parda";"15-29"
"23773";"Parda";"15-29"
"23774";"Parda";"15-29"
"23775";"Parda";"15-29"
"23776";"Parda";"15-29"
"23777";"Parda";"15-29"
"23778";"Parda";"15-29"
"23779";"Parda";"15-29"
"23780";"Parda";"15-29"
"23781";"Parda";"15-29"
"23782";"Parda";"15-29"
"23783";"Parda";"15-29"
"23784";"Parda";"15-29"
"23785";"Parda";"15-29"
"23786";"Parda";"15-29"
"23787";"Parda";"15-29"
"23788";"Parda";"15-29"
"23789";"Parda";"15-29"
"23790";"Parda";"15-29"
"23791";"Parda";"15-29"
"23792";"Parda";"15-29"
"23793";"Parda";"15-29"
"23794";"Parda";"15-29"
"23795";"Parda";"15-29"
"23796";"Parda";"15-29"
"23797";"Parda";"15-29"
"23798";"Parda";"15-29"
"23799";"Parda";"15-29"
"23800";"Parda";"15-29"
"23801";"Parda";"15-29"
"23802";"Parda";"15-29"
"23803";"Parda";"15-29"
"23804";"Parda";"15-29"
"23805";"Parda";"15-29"
"23806";"Parda";"15-29"
"23807";"Parda";"15-29"
"23808";"Parda";"15-29"
"23809";"Parda";"15-29"
"23810";"Parda";"15-29"
"23811";"Parda";"15-29"
"23812";"Parda";"15-29"
"23813";"Parda";"15-29"
"23814";"Parda";"15-29"
"23815";"Parda";"15-29"
"23816";"Parda";"15-29"
"23817";"Parda";"15-29"
"23818";"Parda";"15-29"
"23819";"Parda";"15-29"
"23820";"Parda";"15-29"
"23821";"Parda";"15-29"
"23822";"Parda";"15-29"
"23823";"Parda";"15-29"
"23824";"Parda";"15-29"
"23825";"Parda";"15-29"
"23826";"Parda";"15-29"
"23827";"Parda";"15-29"
"23828";"Parda";"15-29"
"23829";"Parda";"15-29"
"23830";"Parda";"15-29"
"23831";"Parda";"15-29"
"23832";"Parda";"15-29"
"23833";"Parda";"15-29"
"23834";"Parda";"15-29"
"23835";"Parda";"15-29"
"23836";"Parda";"15-29"
"23837";"Parda";"15-29"
"23838";"Parda";"15-29"
"23839";"Parda";"15-29"
"23840";"Parda";"15-29"
"23841";"Parda";"15-29"
"23842";"Parda";"15-29"
"23843";"Parda";"15-29"
"23844";"Parda";"15-29"
"23845";"Parda";"15-29"
"23846";"Parda";"15-29"
"23847";"Parda";"15-29"
"23848";"Parda";"15-29"
"23849";"Parda";"15-29"
"23850";"Parda";"15-29"
"23851";"Parda";"15-29"
"23852";"Parda";"15-29"
"23853";"Parda";"15-29"
"23854";"Parda";"15-29"
"23855";"Parda";"15-29"
"23856";"Parda";"15-29"
"23857";"Parda";"15-29"
"23858";"Parda";"15-29"
"23859";"Parda";"15-29"
"23860";"Parda";"15-29"
"23861";"Parda";"15-29"
"23862";"Parda";"15-29"
"23863";"Parda";"15-29"
"23864";"Parda";"15-29"
"23865";"Parda";"15-29"
"23866";"Parda";"15-29"
"23867";"Parda";"15-29"
"23868";"Parda";"15-29"
"23869";"Parda";"15-29"
"23870";"Parda";"15-29"
"23871";"Parda";"15-29"
"23872";"Parda";"15-29"
"23873";"Parda";"15-29"
"23874";"Parda";"15-29"
"23875";"Parda";"15-29"
"23876";"Parda";"15-29"
"23877";"Parda";"15-29"
"23878";"Parda";"15-29"
"23879";"Parda";"15-29"
"23880";"Parda";"15-29"
"23881";"Parda";"15-29"
"23882";"Parda";"15-29"
"23883";"Parda";"15-29"
"23884";"Parda";"15-29"
"23885";"Parda";"15-29"
"23886";"Parda";"15-29"
"23887";"Parda";"15-29"
"23888";"Parda";"15-29"
"23889";"Parda";"15-29"
"23890";"Parda";"15-29"
"23891";"Parda";"15-29"
"23892";"Parda";"15-29"
"23893";"Parda";"15-29"
"23894";"Parda";"15-29"
"23895";"Parda";"15-29"
"23896";"Parda";"15-29"
"23897";"Parda";"15-29"
"23898";"Parda";"15-29"
"23899";"Parda";"15-29"
"23900";"Parda";"15-29"
"23901";"Parda";"15-29"
"23902";"Parda";"15-29"
"23903";"Parda";"15-29"
"23904";"Parda";"15-29"
"23905";"Parda";"15-29"
"23906";"Parda";"15-29"
"23907";"Parda";"15-29"
"23908";"Parda";"15-29"
"23909";"Parda";"15-29"
"23910";"Parda";"15-29"
"23911";"Parda";"15-29"
"23912";"Parda";"15-29"
"23913";"Parda";"15-29"
"23914";"Parda";"15-29"
"23915";"Parda";"15-29"
"23916";"Parda";"15-29"
"23917";"Parda";"15-29"
"23918";"Parda";"15-29"
"23919";"Parda";"15-29"
"23920";"Parda";"15-29"
"23921";"Parda";"15-29"
"23922";"Parda";"15-29"
"23923";"Parda";"15-29"
"23924";"Parda";"15-29"
"23925";"Parda";"15-29"
"23926";"Parda";"15-29"
"23927";"Parda";"15-29"
"23928";"Parda";"15-29"
"23929";"Parda";"15-29"
"23930";"Parda";"15-29"
"23931";"Parda";"15-29"
"23932";"Parda";"15-29"
"23933";"Parda";"15-29"
"23934";"Parda";"15-29"
"23935";"Parda";"15-29"
"23936";"Parda";"15-29"
"23937";"Parda";"15-29"
"23938";"Parda";"15-29"
"23939";"Parda";"15-29"
"23940";"Parda";"15-29"
"23941";"Parda";"15-29"
"23942";"Parda";"15-29"
"23943";"Parda";"15-29"
"23944";"Parda";"15-29"
"23945";"Parda";"15-29"
"23946";"Parda";"15-29"
"23947";"Parda";"15-29"
"23948";"Parda";"15-29"
"23949";"Parda";"15-29"
"23950";"Parda";"15-29"
"23951";"Parda";"15-29"
"23952";"Parda";"15-29"
"23953";"Parda";"15-29"
"23954";"Parda";"15-29"
"23955";"Parda";"15-29"
"23956";"Parda";"15-29"
"23957";"Parda";"15-29"
"23958";"Parda";"15-29"
"23959";"Parda";"15-29"
"23960";"Parda";"15-29"
"23961";"Parda";"15-29"
"23962";"Parda";"15-29"
"23963";"Parda";"15-29"
"23964";"Parda";"15-29"
"23965";"Parda";"15-29"
"23966";"Parda";"15-29"
"23967";"Parda";"15-29"
"23968";"Parda";"15-29"
"23969";"Parda";"15-29"
"23970";"Parda";"15-29"
"23971";"Parda";"15-29"
"23972";"Parda";"15-29"
"23973";"Parda";"15-29"
"23974";"Parda";"15-29"
"23975";"Parda";"15-29"
"23976";"Parda";"15-29"
"23977";"Parda";"15-29"
"23978";"Parda";"15-29"
"23979";"Parda";"15-29"
"23980";"Parda";"15-29"
"23981";"Parda";"15-29"
"23982";"Parda";"15-29"
"23983";"Parda";"15-29"
"23984";"Parda";"15-29"
"23985";"Parda";"15-29"
"23986";"Parda";"15-29"
"23987";"Parda";"15-29"
"23988";"Parda";"15-29"
"23989";"Parda";"15-29"
"23990";"Parda";"15-29"
"23991";"Parda";"15-29"
"23992";"Parda";"15-29"
"23993";"Parda";"15-29"
"23994";"Parda";"15-29"
"23995";"Parda";"15-29"
"23996";"Parda";"15-29"
"23997";"Parda";"15-29"
"23998";"Parda";"15-29"
"23999";"Parda";"15-29"
"24000";"Parda";"15-29"
"24001";"Parda";"15-29"
"24002";"Parda";"15-29"
"24003";"Parda";"15-29"
"24004";"Parda";"15-29"
"24005";"Parda";"15-29"
"24006";"Parda";"15-29"
"24007";"Parda";"15-29"
"24008";"Parda";"15-29"
"24009";"Parda";"15-29"
"24010";"Parda";"15-29"
"24011";"Parda";"15-29"
"24012";"Parda";"15-29"
"24013";"Parda";"15-29"
"24014";"Parda";"15-29"
"24015";"Parda";"15-29"
"24016";"Parda";"15-29"
"24017";"Parda";"15-29"
"24018";"Parda";"15-29"
"24019";"Parda";"15-29"
"24020";"Parda";"15-29"
"24021";"Parda";"15-29"
"24022";"Parda";"15-29"
"24023";"Parda";"15-29"
"24024";"Parda";"15-29"
"24025";"Parda";"15-29"
"24026";"Parda";"15-29"
"24027";"Parda";"15-29"
"24028";"Parda";"15-29"
"24029";"Parda";"15-29"
"24030";"Parda";"15-29"
"24031";"Parda";"15-29"
"24032";"Parda";"15-29"
"24033";"Parda";"15-29"
"24034";"Parda";"15-29"
"24035";"Parda";"15-29"
"24036";"Parda";"15-29"
"24037";"Parda";"15-29"
"24038";"Parda";"15-29"
"24039";"Parda";"15-29"
"24040";"Parda";"15-29"
"24041";"Parda";"15-29"
"24042";"Parda";"15-29"
"24043";"Parda";"15-29"
"24044";"Parda";"15-29"
"24045";"Parda";"15-29"
"24046";"Parda";"15-29"
"24047";"Parda";"15-29"
"24048";"Parda";"15-29"
"24049";"Parda";"15-29"
"24050";"Parda";"15-29"
"24051";"Parda";"15-29"
"24052";"Parda";"15-29"
"24053";"Parda";"15-29"
"24054";"Parda";"15-29"
"24055";"Parda";"15-29"
"24056";"Parda";"15-29"
"24057";"Parda";"15-29"
"24058";"Parda";"15-29"
"24059";"Parda";"15-29"
"24060";"Parda";"15-29"
"24061";"Parda";"15-29"
"24062";"Parda";"15-29"
"24063";"Parda";"15-29"
"24064";"Parda";"15-29"
"24065";"Parda";"15-29"
"24066";"Parda";"15-29"
"24067";"Parda";"15-29"
"24068";"Parda";"15-29"
"24069";"Parda";"15-29"
"24070";"Parda";"15-29"
"24071";"Parda";"15-29"
"24072";"Parda";"15-29"
"24073";"Parda";"15-29"
"24074";"Parda";"15-29"
"24075";"Parda";"15-29"
"24076";"Parda";"15-29"
"24077";"Parda";"15-29"
"24078";"Parda";"15-29"
"24079";"Parda";"15-29"
"24080";"Parda";"15-29"
"24081";"Parda";"15-29"
"24082";"Parda";"15-29"
"24083";"Parda";"15-29"
"24084";"Parda";"15-29"
"24085";"Parda";"15-29"
"24086";"Parda";"15-29"
"24087";"Parda";"15-29"
"24088";"Parda";"15-29"
"24089";"Parda";"15-29"
"24090";"Parda";"15-29"
"24091";"Parda";"15-29"
"24092";"Parda";"15-29"
"24093";"Parda";"15-29"
"24094";"Parda";"15-29"
"24095";"Parda";"15-29"
"24096";"Parda";"15-29"
"24097";"Parda";"15-29"
"24098";"Parda";"15-29"
"24099";"Parda";"15-29"
"24100";"Parda";"15-29"
"24101";"Parda";"15-29"
"24102";"Parda";"15-29"
"24103";"Parda";"15-29"
"24104";"Parda";"15-29"
"24105";"Parda";"15-29"
"24106";"Parda";"15-29"
"24107";"Parda";"15-29"
"24108";"Parda";"15-29"
"24109";"Parda";"15-29"
"24110";"Parda";"15-29"
"24111";"Parda";"15-29"
"24112";"Parda";"15-29"
"24113";"Parda";"15-29"
"24114";"Parda";"15-29"
"24115";"Parda";"15-29"
"24116";"Parda";"15-29"
"24117";"Parda";"15-29"
"24118";"Parda";"15-29"
"24119";"Parda";"15-29"
"24120";"Parda";"15-29"
"24121";"Parda";"15-29"
"24122";"Parda";"15-29"
"24123";"Parda";"15-29"
"24124";"Parda";"15-29"
"24125";"Parda";"15-29"
"24126";"Parda";"15-29"
"24127";"Parda";"15-29"
"24128";"Parda";"15-29"
"24129";"Parda";"15-29"
"24130";"Parda";"15-29"
"24131";"Parda";"15-29"
"24132";"Parda";"15-29"
"24133";"Parda";"15-29"
"24134";"Parda";"15-29"
"24135";"Parda";"15-29"
"24136";"Parda";"15-29"
"24137";"Parda";"15-29"
"24138";"Parda";"15-29"
"24139";"Parda";"15-29"
"24140";"Parda";"15-29"
"24141";"Parda";"15-29"
"24142";"Parda";"15-29"
"24143";"Parda";"15-29"
"24144";"Parda";"15-29"
"24145";"Parda";"15-29"
"24146";"Parda";"15-29"
"24147";"Parda";"15-29"
"24148";"Parda";"15-29"
"24149";"Parda";"15-29"
"24150";"Parda";"15-29"
"24151";"Parda";"15-29"
"24152";"Parda";"15-29"
"24153";"Parda";"15-29"
"24154";"Parda";"15-29"
"24155";"Parda";"15-29"
"24156";"Parda";"15-29"
"24157";"Parda";"15-29"
"24158";"Parda";"15-29"
"24159";"Parda";"15-29"
"24160";"Parda";"15-29"
"24161";"Parda";"15-29"
"24162";"Parda";"15-29"
"24163";"Parda";"15-29"
"24164";"Parda";"15-29"
"24165";"Parda";"15-29"
"24166";"Parda";"15-29"
"24167";"Parda";"15-29"
"24168";"Parda";"15-29"
"24169";"Parda";"15-29"
"24170";"Parda";"15-29"
"24171";"Parda";"15-29"
"24172";"Parda";"15-29"
"24173";"Parda";"15-29"
"24174";"Parda";"15-29"
"24175";"Parda";"15-29"
"24176";"Parda";"15-29"
"24177";"Parda";"15-29"
"24178";"Parda";"15-29"
"24179";"Parda";"15-29"
"24180";"Parda";"15-29"
"24181";"Parda";"15-29"
"24182";"Parda";"15-29"
"24183";"Parda";"15-29"
"24184";"Parda";"15-29"
"24185";"Parda";"15-29"
"24186";"Parda";"15-29"
"24187";"Parda";"15-29"
"24188";"Parda";"15-29"
"24189";"Parda";"15-29"
"24190";"Parda";"15-29"
"24191";"Parda";"15-29"
"24192";"Parda";"15-29"
"24193";"Parda";"15-29"
"24194";"Parda";"15-29"
"24195";"Parda";"15-29"
"24196";"Parda";"15-29"
"24197";"Parda";"15-29"
"24198";"Parda";"15-29"
"24199";"Parda";"15-29"
"24200";"Parda";"15-29"
"24201";"Parda";"15-29"
"24202";"Parda";"15-29"
"24203";"Parda";"15-29"
"24204";"Parda";"15-29"
"24205";"Parda";"15-29"
"24206";"Parda";"15-29"
"24207";"Parda";"15-29"
"24208";"Parda";"15-29"
"24209";"Parda";"15-29"
"24210";"Parda";"15-29"
"24211";"Parda";"15-29"
"24212";"Parda";"15-29"
"24213";"Parda";"15-29"
"24214";"Parda";"15-29"
"24215";"Parda";"15-29"
"24216";"Parda";"15-29"
"24217";"Parda";"15-29"
"24218";"Parda";"15-29"
"24219";"Parda";"15-29"
"24220";"Parda";"15-29"
"24221";"Parda";"15-29"
"24222";"Parda";"15-29"
"24223";"Parda";"15-29"
"24224";"Parda";"15-29"
"24225";"Parda";"15-29"
"24226";"Parda";"15-29"
"24227";"Parda";"15-29"
"24228";"Parda";"15-29"
"24229";"Parda";"15-29"
"24230";"Parda";"15-29"
"24231";"Parda";"15-29"
"24232";"Parda";"15-29"
"24233";"Parda";"15-29"
"24234";"Parda";"15-29"
"24235";"Parda";"15-29"
"24236";"Parda";"15-29"
"24237";"Parda";"15-29"
"24238";"Parda";"15-29"
"24239";"Parda";"15-29"
"24240";"Parda";"15-29"
"24241";"Parda";"15-29"
"24242";"Parda";"15-29"
"24243";"Parda";"15-29"
"24244";"Parda";"15-29"
"24245";"Parda";"15-29"
"24246";"Parda";"15-29"
"24247";"Parda";"15-29"
"24248";"Parda";"15-29"
"24249";"Parda";"15-29"
"24250";"Parda";"15-29"
"24251";"Parda";"15-29"
"24252";"Parda";"15-29"
"24253";"Parda";"15-29"
"24254";"Parda";"15-29"
"24255";"Parda";"15-29"
"24256";"Parda";"15-29"
"24257";"Parda";"15-29"
"24258";"Parda";"15-29"
"24259";"Parda";"15-29"
"24260";"Parda";"15-29"
"24261";"Parda";"15-29"
"24262";"Parda";"15-29"
"24263";"Parda";"15-29"
"24264";"Parda";"15-29"
"24265";"Parda";"15-29"
"24266";"Parda";"15-29"
"24267";"Parda";"15-29"
"24268";"Parda";"15-29"
"24269";"Parda";"15-29"
"24270";"Parda";"15-29"
"24271";"Parda";"15-29"
"24272";"Parda";"15-29"
"24273";"Parda";"15-29"
"24274";"Parda";"15-29"
"24275";"Parda";"15-29"
"24276";"Parda";"15-29"
"24277";"Parda";"15-29"
"24278";"Parda";"15-29"
"24279";"Parda";"15-29"
"24280";"Parda";"15-29"
"24281";"Parda";"15-29"
"24282";"Parda";"15-29"
"24283";"Parda";"15-29"
"24284";"Parda";"15-29"
"24285";"Parda";"15-29"
"24286";"Parda";"15-29"
"24287";"Parda";"15-29"
"24288";"Parda";"15-29"
"24289";"Parda";"15-29"
"24290";"Parda";"15-29"
"24291";"Parda";"15-29"
"24292";"Parda";"15-29"
"24293";"Parda";"15-29"
"24294";"Parda";"15-29"
"24295";"Parda";"15-29"
"24296";"Parda";"15-29"
"24297";"Parda";"15-29"
"24298";"Parda";"15-29"
"24299";"Parda";"15-29"
"24300";"Parda";"15-29"
"24301";"Parda";"15-29"
"24302";"Parda";"15-29"
"24303";"Parda";"15-29"
"24304";"Parda";"15-29"
"24305";"Parda";"15-29"
"24306";"Parda";"15-29"
"24307";"Parda";"15-29"
"24308";"Parda";"15-29"
"24309";"Parda";"15-29"
"24310";"Parda";"15-29"
"24311";"Parda";"15-29"
"24312";"Parda";"15-29"
"24313";"Parda";"15-29"
"24314";"Parda";"15-29"
"24315";"Parda";"15-29"
"24316";"Parda";"15-29"
"24317";"Parda";"15-29"
"24318";"Parda";"15-29"
"24319";"Parda";"15-29"
"24320";"Parda";"15-29"
"24321";"Parda";"15-29"
"24322";"Parda";"15-29"
"24323";"Parda";"15-29"
"24324";"Parda";"15-29"
"24325";"Parda";"15-29"
"24326";"Parda";"15-29"
"24327";"Parda";"15-29"
"24328";"Parda";"15-29"
"24329";"Parda";"15-29"
"24330";"Parda";"15-29"
"24331";"Parda";"15-29"
"24332";"Parda";"15-29"
"24333";"Parda";"15-29"
"24334";"Parda";"15-29"
"24335";"Parda";"15-29"
"24336";"Parda";"15-29"
"24337";"Parda";"15-29"
"24338";"Parda";"15-29"
"24339";"Parda";"15-29"
"24340";"Parda";"15-29"
"24341";"Parda";"15-29"
"24342";"Parda";"15-29"
"24343";"Parda";"15-29"
"24344";"Parda";"15-29"
"24345";"Parda";"15-29"
"24346";"Parda";"15-29"
"24347";"Parda";"15-29"
"24348";"Parda";"15-29"
"24349";"Parda";"15-29"
"24350";"Parda";"15-29"
"24351";"Parda";"15-29"
"24352";"Parda";"15-29"
"24353";"Parda";"15-29"
"24354";"Parda";"15-29"
"24355";"Parda";"15-29"
"24356";"Parda";"15-29"
"24357";"Parda";"15-29"
"24358";"Parda";"15-29"
"24359";"Parda";"15-29"
"24360";"Parda";"15-29"
"24361";"Parda";"15-29"
"24362";"Parda";"15-29"
"24363";"Parda";"15-29"
"24364";"Parda";"15-29"
"24365";"Parda";"15-29"
"24366";"Parda";"15-29"
"24367";"Parda";"15-29"
"24368";"Parda";"15-29"
"24369";"Parda";"15-29"
"24370";"Parda";"15-29"
"24371";"Parda";"15-29"
"24372";"Parda";"15-29"
"24373";"Parda";"15-29"
"24374";"Parda";"15-29"
"24375";"Parda";"15-29"
"24376";"Parda";"15-29"
"24377";"Parda";"15-29"
"24378";"Parda";"15-29"
"24379";"Parda";"15-29"
"24380";"Parda";"15-29"
"24381";"Parda";"15-29"
"24382";"Parda";"15-29"
"24383";"Parda";"15-29"
"24384";"Parda";"15-29"
"24385";"Parda";"15-29"
"24386";"Parda";"15-29"
"24387";"Parda";"15-29"
"24388";"Parda";"15-29"
"24389";"Parda";"15-29"
"24390";"Parda";"15-29"
"24391";"Parda";"15-29"
"24392";"Parda";"15-29"
"24393";"Parda";"15-29"
"24394";"Parda";"15-29"
"24395";"Parda";"15-29"
"24396";"Parda";"15-29"
"24397";"Parda";"15-29"
"24398";"Parda";"15-29"
"24399";"Parda";"15-29"
"24400";"Parda";"15-29"
"24401";"Parda";"15-29"
"24402";"Parda";"15-29"
"24403";"Parda";"15-29"
"24404";"Parda";"15-29"
"24405";"Parda";"15-29"
"24406";"Parda";"15-29"
"24407";"Parda";"15-29"
"24408";"Parda";"15-29"
"24409";"Parda";"15-29"
"24410";"Parda";"15-29"
"24411";"Parda";"15-29"
"24412";"Parda";"15-29"
"24413";"Parda";"15-29"
"24414";"Parda";"15-29"
"24415";"Parda";"15-29"
"24416";"Parda";"15-29"
"24417";"Parda";"15-29"
"24418";"Parda";"15-29"
"24419";"Parda";"15-29"
"24420";"Parda";"15-29"
"24421";"Parda";"15-29"
"24422";"Parda";"15-29"
"24423";"Parda";"15-29"
"24424";"Parda";"15-29"
"24425";"Parda";"15-29"
"24426";"Parda";"15-29"
"24427";"Parda";"15-29"
"24428";"Parda";"15-29"
"24429";"Parda";"15-29"
"24430";"Parda";"15-29"
"24431";"Parda";"15-29"
"24432";"Parda";"15-29"
"24433";"Parda";"15-29"
"24434";"Parda";"15-29"
"24435";"Parda";"15-29"
"24436";"Parda";"15-29"
"24437";"Parda";"15-29"
"24438";"Parda";"15-29"
"24439";"Parda";"15-29"
"24440";"Parda";"15-29"
"24441";"Parda";"15-29"
"24442";"Parda";"15-29"
"24443";"Parda";"15-29"
"24444";"Parda";"15-29"
"24445";"Parda";"15-29"
"24446";"Parda";"15-29"
"24447";"Parda";"15-29"
"24448";"Parda";"15-29"
"24449";"Parda";"15-29"
"24450";"Parda";"15-29"
"24451";"Parda";"15-29"
"24452";"Parda";"15-29"
"24453";"Parda";"15-29"
"24454";"Parda";"15-29"
"24455";"Parda";"15-29"
"24456";"Parda";"15-29"
"24457";"Parda";"15-29"
"24458";"Parda";"15-29"
"24459";"Parda";"15-29"
"24460";"Parda";"15-29"
"24461";"Parda";"15-29"
"24462";"Parda";"15-29"
"24463";"Parda";"15-29"
"24464";"Parda";"15-29"
"24465";"Parda";"15-29"
"24466";"Parda";"15-29"
"24467";"Parda";"15-29"
"24468";"Parda";"15-29"
"24469";"Parda";"15-29"
"24470";"Parda";"15-29"
"24471";"Parda";"15-29"
"24472";"Parda";"15-29"
"24473";"Parda";"15-29"
"24474";"Parda";"15-29"
"24475";"Parda";"15-29"
"24476";"Parda";"15-29"
"24477";"Parda";"15-29"
"24478";"Parda";"15-29"
"24479";"Parda";"15-29"
"24480";"Parda";"15-29"
"24481";"Parda";"15-29"
"24482";"Parda";"15-29"
"24483";"Parda";"15-29"
"24484";"Parda";"15-29"
"24485";"Parda";"15-29"
"24486";"Parda";"15-29"
"24487";"Parda";"15-29"
"24488";"Parda";"15-29"
"24489";"Parda";"15-29"
"24490";"Parda";"15-29"
"24491";"Parda";"15-29"
"24492";"Parda";"15-29"
"24493";"Parda";"15-29"
"24494";"Parda";"15-29"
"24495";"Parda";"15-29"
"24496";"Parda";"15-29"
"24497";"Parda";"15-29"
"24498";"Parda";"15-29"
"24499";"Parda";"15-29"
"24500";"Parda";"15-29"
"24501";"Parda";"15-29"
"24502";"Parda";"15-29"
"24503";"Parda";"15-29"
"24504";"Parda";"15-29"
"24505";"Parda";"15-29"
"24506";"Parda";"15-29"
"24507";"Parda";"15-29"
"24508";"Parda";"15-29"
"24509";"Parda";"15-29"
"24510";"Parda";"15-29"
"24511";"Parda";"15-29"
"24512";"Parda";"15-29"
"24513";"Parda";"15-29"
"24514";"Parda";"15-29"
"24515";"Parda";"15-29"
"24516";"Parda";"15-29"
"24517";"Parda";"15-29"
"24518";"Parda";"15-29"
"24519";"Parda";"15-29"
"24520";"Parda";"15-29"
"24521";"Parda";"15-29"
"24522";"Parda";"15-29"
"24523";"Parda";"15-29"
"24524";"Parda";"15-29"
"24525";"Parda";"15-29"
"24526";"Parda";"15-29"
"24527";"Parda";"15-29"
"24528";"Parda";"15-29"
"24529";"Parda";"15-29"
"24530";"Parda";"15-29"
"24531";"Parda";"15-29"
"24532";"Parda";"15-29"
"24533";"Parda";"15-29"
"24534";"Parda";"15-29"
"24535";"Parda";"15-29"
"24536";"Parda";"15-29"
"24537";"Parda";"15-29"
"24538";"Parda";"15-29"
"24539";"Parda";"15-29"
"24540";"Parda";"15-29"
"24541";"Parda";"15-29"
"24542";"Parda";"15-29"
